종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"005670","푸드웰","KOSDAQ","음식료·담배","8130","170","2.14","81300000000"
"094940","푸른기술","KOSDAQ","정보기기","10000","-150","-1.48","83613860000"
"007330","푸른저축은행","KOSDAQ","금융","12350","-50","-0.40","186272580000"
"093380","풍강","KOSDAQ","금속","4570","-60","-1.30","45148460410"
"023900","풍국주정","KOSDAQ","음식료·담배","17700","-150","-0.84","223020000000"
"371950","풍원정밀","KOSDAQ","IT부품","21300","-200","-0.93","448162394400"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","22000","50","0.23","175251560000"
"220100","퓨쳐켐","KOSDAQ","제약","17300","-300","-1.70","236075298300"
"035200","프럼파스트","KOSDAQ","화학","6080","-110","-1.78","59161987200"
"334970","프레스티지바이오로직스","KOSDAQ","제약","8100","80","1.00","382371750900"
"203690","프로스테믹스","KOSDAQ","제약","2700","5","0.19","123943759200"
"321260","프로이천","KOSDAQ","일반전기전자","3075","20","0.65","82816158300"
"053610","프로텍","KOSDAQ","반도체","29300","0","0.00","322300000000"
"377220","프롬바이오","KOSDAQ","음식료·담배","9690","-120","-1.22","137161950000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","8740","-100","-1.13","100794696760"
"053160","프리엠스","KOSDAQ","일반전기전자","8890","-120","-1.33","53340000000"
"041590","플래스크","KOSDAQ","건설","1940","5","0.26","235844919240"
"367000","플래티어","KOSDAQ","소프트웨어","16600","-300","-1.78","137277136200"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","4260","-55","-1.27","38169600000"
"237820","플레이디","KOSDAQ","기타서비스","7450","-130","-1.72","95562193000"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","13250","400","3.11","115321759250"
"300080","플리토","KOSDAQ","디지털컨텐츠","36250","-1500","-3.97","188998111250"
"032580","피델릭스","KOSDAQ","반도체","1865","-40","-2.10","61791299360"
"051380","피씨디렉트","KOSDAQ","유통","23450","-1050","-4.29","179862344200"
"241820","피씨엘","KOSDAQ","제약","29550","-2350","-7.37","308163061500"
"237750","피앤씨테크","KOSDAQ","일반전기전자","7340","-140","-1.87","47685044000"
"024850","피에스엠씨","KOSDAQ","반도체","1160","-15","-1.28","47065406160"
"319660","피에스케이","KOSDAQ","반도체","50200","-900","-1.76","741204004000"
"031980","피에스케이홀딩스","KOSDAQ","반도체","15150","50","0.33","326670284250"
"002230","피에스텍","KOSDAQ","의료·정밀기기","4665","-30","-0.64","91757018595"
"057880","피에이치씨","KOSDAQ","유통","1740","0","0.00","206724832500"
"043370","피에이치에이","KOSDAQ","운송장비·부품","9250","-10","-0.11","194250000000"
"239890","피엔에이치테크","KOSDAQ","화학","31100","-150","-0.48","286326255200"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","20450","-750","-3.54","153429069800"
"137400","피엔티","KOSDAQ","기계·장비","49550","-950","-1.88","1126826360900"
"128660","피제이메탈","KOSDAQ","금속","5690","80","1.43","141131169610"
"006140","피제이전자","KOSDAQ","의료·정밀기기","8060","-90","-1.10","120900000000"
"376180","피코그램","KOSDAQ","기타제조","19000","200","1.06","59509577000"
"304840","피플바이오","KOSDAQ","제약","11350","-150","-1.30","133392918000"
"062970","피피아이","KOSDAQ","일반전기전자","3540","-90","-2.48","32950974900"
"087600","픽셀플러스","KOSDAQ","반도체","10100","50","0.50","82482235800"
"161580","필옵틱스","KOSDAQ","IT부품","9070","-250","-2.68","190043855120"
"347770","핌스","KOSDAQ","IT부품","21700","-900","-3.98","164378910500"
"163730","핑거","KOSDAQ","소프트웨어","17250","-550","-3.09","159372991500"
"332710","하나금융14호스팩","KOSDAQ","금융","2295","0","0.00","10120950000"
"341160","하나금융15호스팩","KOSDAQ","금융","2255","-35","-1.53","10621050000"
"343510","하나금융16호스팩","KOSDAQ","금융","2205","0","0.00","8842050000"
"363260","하나금융17호스팩","KOSDAQ","금융","2635","20","0.76","17944350000"
"388220","하나금융19호스팩","KOSDAQ","금융","2195","0","0.00","13850450000"
"400560","하나금융20호스팩","KOSDAQ","금융","2435","-75","-2.99","7426750000"
"406760","하나금융21호스팩","KOSDAQ","금융","2190","10","0.46","16227900000"
"299030","하나기술","KOSDAQ","기계·장비","62000","-2700","-4.17","463336540000"
"067310","하나마이크론","KOSDAQ","반도체","18350","-50","-0.27","879366020900"
"372290","하나머스트7호스팩","KOSDAQ","금융","2235","5","0.22","9619440000"
"166090","하나머티리얼즈","KOSDAQ","반도체","64800","0","0.00","1279973275200"
"136480","하림","KOSDAQ","음식료·담배","3605","-5","-0.14","382885975710"
"003380","하림지주","KOSDAQ","금융","10900","250","2.35","1220861268900"
"149980","하이로닉","KOSDAQ","의료·정밀기기","12200","-550","-4.31","172069044000"
"013030","하이록코리아","KOSDAQ","금속","19350","550","2.93","263416039200"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","20950","400","1.95","313037246400"
"106080","하이소닉","KOSDAQ","IT부품","5990","0","0.00","76877157500"
"340120","하이제5호스팩","KOSDAQ","금융","2045","0","0.00","10265900000"
"377400","하이제6호스팩","KOSDAQ","금융","2195","-5","-0.23","11869462500"
"400840","하이제7호스팩","KOSDAQ","금융","2170","-10","-0.46","11110400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","5130","50","0.98","90781336710"
"106190","하이텍팜","KOSDAQ","유통","12300","-50","-0.40","87192018600"
"373200","하인크코리아","KOSDAQ","기타제조","7280","1680","30.00","128470160000"
"066130","하츠","KOSDAQ","일반전기전자","9650","-120","-1.23","123520000000"
"004590","한국가구","KOSDAQ","유통","7570","-130","-1.69","113550000000"
"039340","한국경제TV","KOSDAQ","방송서비스","6910","60","0.88","158930000000"
"034950","한국기업평가","KOSDAQ","기타서비스","81200","-600","-0.73","368689736800"
"222980","한국맥널티","KOSDAQ","음식료·담배","9640","0","0.00","101555423800"
"256840","한국비엔씨","KOSDAQ","제약","11500","100","0.88","742113814000"
"025550","한국선재","KOSDAQ","금속","6730","240","3.70","160908902540"
"017890","한국알콜","KOSDAQ","화학","11900","0","0.00","257108544000"
"080720","한국유니온제약","KOSDAQ","제약","9380","-120","-1.26","74136968640"
"063570","한국전자금융","KOSDAQ","기타서비스","6600","140","2.17","225375004800"
"041460","한국전자인증","KOSDAQ","소프트웨어","8470","-100","-1.17","160930000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","1440","0","0.00","12101760000"
"039740","한국정보공학","KOSDAQ","유통","4855","-155","-3.09","38929317435"
"053300","한국정보인증","KOSDAQ","소프트웨어","6800","0","0.00","284079050800"
"025770","한국정보통신","KOSDAQ","통신서비스","8310","-80","-0.95","311161892010"
"409570","한국제10호스팩","KOSDAQ","금융","2210","0","0.00","11956100000"
"023760","한국캐피탈","KOSDAQ","금융","876","0","0.00","276473988576"
"054040","한국컴퓨터","KOSDAQ","IT부품","4950","-50","-1.00","79552885500"
"050540","한국코퍼레이션","KOSDAQ","기타서비스","822","0","0.00","4207455498"
"021650","한국큐빅","KOSDAQ","화학","4100","-30","-0.73","67037308300"
"053590","한국테크놀로지","KOSDAQ","운송장비·부품","860","3","0.35","107714837460"
"032300","한국파마","KOSDAQ","제약","34650","-300","-0.86","377917189650"
"037230","한국팩키지","KOSDAQ","종이·목재","4285","20","0.47","129847476575"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","20900","200","0.97","526760047000"
"052600","한네트","KOSDAQ","통신서비스","9140","-330","-3.48","105692218000"
"256150","한독크린텍","KOSDAQ","기계·장비","11300","-200","-1.74","94840900000"
"092460","한라IMS","KOSDAQ","운송장비·부품","6460","-30","-0.46","113808836820"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","4630","-105","-2.22","114730640680"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","2930","-55","-1.84","40666996530"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","90418067280"
"042520","한스바이오메드","KOSDAQ","제약","11600","0","0.00","117194579600"
"078350","한양디지텍","KOSDAQ","반도체","16600","-450","-2.64","253056741200"
"045100","한양이엔지","KOSDAQ","기타서비스","15600","-250","-1.58","280800000000"
"046110","한일네트웍스","KOSDAQ","컴퓨터서비스","9460","110","1.18","113086987420"
"024740","한일단조","KOSDAQ","운송장비·부품","3040","-40","-1.30","90869637120"
"005860","한일사료","KOSDAQ","음식료·담배","13300","3050","29.76","524069010500"
"123840","한일진공","KOSDAQ","기계·장비","818","-5","-0.61","70553721274"
"007770","한일화학","KOSDAQ","화학","21250","-550","-2.52","74587500000"
"043090","한창바이오텍","KOSDAQ","유통","1770","0","0.00","65889538560"
"079170","한창산업","KOSDAQ","금속","10100","-50","-0.49","52520000000"
"086960","한컴MDS","KOSDAQ","소프트웨어","21950","50","0.23","194534245600"
"054920","한컴위드","KOSDAQ","소프트웨어","7520","120","1.62","212192449120"
"002680","한탑","KOSDAQ","음식료·담배","1965","450","29.70","55550526420"
"386580","한화플러스제2호스팩","KOSDAQ","금융","2305","-15","-0.65","9588800000"
"034810","해성산업","KOSDAQ","금융","13800","-200","-1.43","363716912400"
"03481K","해성산업1우","KOSDAQ","금융","19800","-50","-0.25","19800000000"
"076610","해성옵틱스","KOSDAQ","IT부품","931","0","0.00","106545610927"
"059270","해성티피씨","KOSDAQ","금속","8560","-40","-0.47","80977600000"
"220180","핸디소프트","KOSDAQ","소프트웨어","3990","-35","-0.87","77437920000"
"900270","헝셩그룹","KOSDAQ","금융","402","5","1.26","33295592916"
"084990","헬릭스미스","KOSDAQ","기타서비스","19700","-400","-1.99","742479722200"
"170030","현대공업","KOSDAQ","운송장비·부품","7700","-100","-1.28","118118000000"
"319400","현대무벡스","KOSDAQ","기계·장비","3740","-15","-0.40","422272883120"
"048410","현대바이오","KOSDAQ","화학","28600","-200","-0.69","1124495028800"
"052260","현대바이오랜드","KOSDAQ","화학","18100","-100","-0.55","271500000000"
"016790","현대사료","KOSDAQ","음식료·담배","144300","-7500","-4.94","887515129800"
"041440","현대에버다임","KOSDAQ","기계·장비","5570","50","0.91","99791808080"
"039010","현대에이치티","KOSDAQ","통신장비","10500","100","0.96","90562500000"
"090850","현대이지웰","KOSDAQ","기타서비스","10750","50","0.47","255273380750"
"092300","현우산업","KOSDAQ","IT부품","5540","-170","-2.98","99904077580"
"053660","현진소재","KOSDAQ","금속","14","-7","-33.33","744814042"
"138360","협진","KOSDAQ","화학","4480","0","0.00","155061688320"
"011080","형지I&C","KOSDAQ","섬유·의류","1085","-10","-0.91","42329809165"
"060560","홈센타홀딩스","KOSDAQ","유통","1445","-10","-0.69","184482463625"
"064240","홈캐스트","KOSDAQ","통신장비","3290","5","0.15","115275059480"
"039610","화성밸브","KOSDAQ","기계·장비","7090","-270","-3.67","73809736000"
"126640","화신정공","KOSDAQ","운송장비·부품","2100","-30","-1.41","76385162700"
"061250","화일약품","KOSDAQ","제약","3225","-75","-2.27","219346781850"
"097870","효성오앤비","KOSDAQ","화학","14700","600","4.26","124803000000"
"290270","휴네시온","KOSDAQ","소프트웨어","6140","0","0.00","58991106080"
"353190","휴럼","KOSDAQ","음식료·담배","1935","50","2.65","74266112700"
"090710","휴림로봇","KOSDAQ","기계·장비","2155","225","11.66","352308446690"
"205470","휴마시스","KOSDAQ","제약","13550","50","0.37","463732693250"
"115160","휴맥스","KOSDAQ","통신장비","4635","-70","-1.49","203668338015"
"028080","휴맥스홀딩스","KOSDAQ","금융","4670","-50","-1.06","58736953020"
"032860","휴먼엔","KOSDAQ","기타서비스","3640","0","0.00","65288375880"
"200670","휴메딕스","KOSDAQ","제약","21550","-150","-0.69","214879230700"
"065510","휴비츠","KOSDAQ","의료·정밀기기","11100","-100","-0.89","131899868100"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","120843123170"
"243070","휴온스","KOSDAQ","제약","43600","-1050","-2.35","520389936400"
"084110","휴온스글로벌","KOSDAQ","제약","28700","-950","-3.20","362236820400"
"263920","휴온스블러썸","KOSDAQ","기타제조","4555","0","0.00","223400585370"
"145020","휴젤","KOSDAQ","제약","126800","-200","-0.16","1570475694000"
"024060","흥구석유","KOSDAQ","유통","8080","130","1.64","121200000000"
"010240","흥국","KOSDAQ","기계·장비","7200","-90","-1.23","88723411200"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","4475","-85","-1.86","178990025225"
"037440","희림","KOSDAQ","기타서비스","8150","100","1.24","113468171250"
"238490","힘스","KOSDAQ","반도체","9230","10","0.11","104411938280"
